year,month,day,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,price,price 2,page
2008,6,1,1,9,12158,2,B15,9,5,1,38,2,1
2008,6,1,1,29,12159,2,B12,2,4,1,38,2,1
2008,6,1,1,29,12160,2,B8,4,3,2,52,1,1
2008,6,1,2,29,12160,2,B4,10,2,1,52,1,1
2008,6,1,3,29,12160,2,B15,9,5,1,38,2,1
2008,6,1,4,29,12160,2,B24,11,2,1,57,1,2
2008,6,1,5,29,12160,2,B31,9,5,1,57,1,2
2008,6,1,1,9,12161,1,A4,3,2,2,38,2,1
2008,6,1,2,9,12161,1,A23,6,2,2,33,2,2
2008,6,1,3,9,12161,1,A25,1,3,1,38,2,2
2008,6,1,4,9,12161,1,A35,14,6,2,33,2,2
2008,6,1,5,9,12161,1,A36,1,6,1,33,2,2
2008,6,1,6,9,12161,1,A26,2,3,1,38,2,2
2008,6,1,7,9,12161,1,A27,3,3,1,55,1,2
2008,6,1,8,9,12161,1,A41,4,2,1,43,2,3
2008,6,1,9,9,12161,2,B3,12,1,1,52,1,1
2008,6,1,10,9,12161,2,B4,10,2,1,52,1,1
2008,6,1,11,9,12161,2,B9,1,3,1,48,2,1
2008,6,1,12,9,12161,2,B13,12,5,2,62,1,1
2008,6,1,13,9,12161,2,B15,9,5,1,38,2,1
2008,6,1,14,9,12161,2,B16,12,6,1,52,1,1
2008,6,1,15,9,12161,2,B23,7,2,1,38,2,2
2008,6,1,16,9,12161,2,B30,9,4,1,57,1,2
2008,6,1,17,9,12161,2,B31,9,5,1,57,1,2
2008,6,1,18,9,12161,2,B33,6,5,2,33,2,2
2008,6,1,19,9,12161,2,B34,2,6,1,48,2,2
2008,6,1,20,9,12161,3,C11,7,4,1,33,2,1
2008,6,1,21,9,12161,3,C34,7,6,1,48,1,2
2008,6,1,22,9,12161,3,C53,14,6,1,38,2,3
2008,6,1,23,9,12161,3,C55,13,1,1,48,1,4
2008,6,1,24,9,12161,3,C59,5,2,2,52,1,4
2008,6,1,1,9,12162,1,A21,1,1,1,62,1,2
2008,6,1,2,9,12162,1,A21,1,1,1,62,1,2
2008,6,1,3,9,12162,2,B1,4,1,1,57,1,1
2008,6,1,1,29,12163,2,B16,12,6,1,52,1,1
2008,6,1,1,9,12164,1,A4,3,2,2,38,2,1
2008,6,1,1,29,12165,3,C2,12,1,1,43,1,1
2008,6,1,1,29,12166,2,B27,2,3,1,57,1,2
2008,6,1,2,29,12166,3,C56,6,1,2,57,1,4
2008,6,1,3,29,12166,4,P18,2,6,1,28,2,1
2008,6,1,4,29,12166,4,P23,6,2,2,28,2,2
2008,6,1,1,29,12167,3,C14,9,5,1,23,2,1
2008,6,1,2,29,12167,3,C11,7,4,1,33,2,1
2008,6,1,3,29,12167,3,C5,11,2,1,48,1,1
2008,6,1,4,29,12167,3,C29,6,4,2,52,1,2
2008,6,1,5,29,12167,3,C36,14,6,1,43,1,2
2008,6,1,6,29,12167,4,P1,3,1,1,38,1,1
2008,6,1,7,29,12167,4,P8,2,3,1,28,2,1
2008,6,1,8,29,12167,4,P12,4,4,1,33,2,1
2008,6,1,1,29,12168,1,A16,1,6,1,33,2,1
2008,6,1,2,29,12168,1,A15,14,5,2,33,2,1
2008,6,1,3,29,12168,3,C5,11,2,1,48,1,1
2008,6,1,4,29,12168,3,C19,12,1,1,48,1,2
2008,6,1,1,29,12169,3,C5,11,2,1,48,1,1
2008,6,1,2,29,12169,3,C16,13,6,1,28,2,1
2008,6,1,3,29,12169,3,C41,13,2,1,28,2,3
2008,6,1,4,29,12169,3,C31,12,5,1,33,2,2
2008,6,1,5,29,12169,3,C24,12,2,1,33,2,2
2008,6,1,6,29,12169,3,C16,13,6,1,28,2,1
2008,6,1,7,29,12169,3,C5,11,2,1,48,1,1
2008,6,1,8,29,12169,3,C16,13,6,1,28,2,1
2008,6,1,9,29,12169,3,C38,13,1,1,38,2,3
2008,6,1,10,29,12169,1,A4,3,2,2,38,2,1
2008,6,1,11,29,12169,1,A31,6,5,2,62,1,2
2008,6,1,12,29,12169,1,A33,1,5,1,38,2,2
2008,6,1,13,29,12169,1,A21,1,1,1,62,1,2
2008,6,1,1,29,12170,3,C9,6,3,1,48,1,1
2008,6,1,2,29,12170,3,C14,9,5,1,23,2,1
2008,6,1,3,29,12170,1,A2,3,1,1,43,2,1
2008,6,1,1,29,12171,1,A4,3,2,2,38,2,1
2008,6,1,2,29,12171,1,A4,3,2,2,38,2,1
2008,6,1,1,9,12172,1,A3,3,1,1,72,1,1
2008,6,1,1,29,12173,2,B3,12,1,1,52,1,1
2008,6,1,2,29,12173,2,B4,10,2,1,52,1,1
2008,6,1,3,29,12173,2,B6,2,2,1,52,1,1
2008,6,1,4,29,12173,2,B4,10,2,1,52,1,1
2008,6,1,5,29,12173,2,B3,12,1,1,52,1,1
2008,6,1,1,9,12174,3,C1,4,1,2,28,2,1
2008,6,1,2,9,12174,1,A1,8,1,1,28,2,1
2008,6,1,1,9,12175,1,A15,14,5,2,33,2,1
2008,6,1,2,9,12175,3,C8,2,3,2,48,1,1
2008,6,1,3,9,12175,1,A3,3,1,1,72,1,1
2008,6,1,1,29,12176,1,A15,14,5,2,33,2,1
2008,6,1,1,29,12177,4,P23,6,2,2,28,2,2
2008,6,1,2,29,12177,4,P43,7,3,2,38,1,3
2008,6,1,3,29,12177,4,P49,14,5,1,33,2,3
2008,6,1,4,29,12177,4,P70,6,6,2,38,1,4
2008,6,1,5,29,12177,4,P65,9,4,2,43,1,4
2008,6,1,6,29,12177,4,P9,4,3,2,23,2,1
2008,6,1,7,29,12177,3,C15,6,5,1,33,2,1
2008,6,1,1,29,12178,4,P71,2,6,2,33,2,4
2008,6,1,1,29,12179,2,B10,2,4,1,67,1,1
2008,6,1,2,29,12179,2,B26,13,3,1,57,1,2
2008,6,1,3,29,12179,2,B32,6,5,1,38,2,2
2008,6,1,1,29,12180,3,C17,14,6,1,48,1,1
2008,6,1,2,29,12180,3,C8,2,3,2,48,1,1
2008,6,1,3,29,12180,3,C5,11,2,1,48,1,1
2008,6,1,4,29,12180,3,C14,9,5,1,23,2,1
2008,6,1,5,29,12180,2,B10,2,4,1,67,1,1
2008,6,1,1,29,12181,1,A41,4,2,1,43,2,3
2008,6,1,2,29,12181,2,B4,10,2,1,52,1,1
2008,6,1,3,29,12181,2,B13,12,5,2,62,1,1
2008,6,1,4,29,12181,2,B24,11,2,1,57,1,2
2008,6,1,5,29,12181,2,B31,9,5,1,57,1,2
2008,6,1,6,29,12181,3,C4,4,2,1,48,1,1
2008,6,1,7,29,12181,3,C5,11,2,1,48,1,1
2008,6,1,8,29,12181,3,C32,2,5,1,33,2,2
2008,6,1,9,29,12181,3,C33,14,5,1,48,1,2
2008,6,1,10,29,12181,3,C35,9,6,1,50,1,2
2008,6,1,11,29,12181,3,C42,7,2,1,28,2,3
2008,6,1,12,29,12181,3,C51,6,5,1,20,2,3
2008,6,1,13,29,12181,4,P3,2,1,1,48,1,1
2008,6,1,1,29,12182,2,B32,6,5,1,38,2,2
2008,6,1,1,29,12183,3,C11,7,4,1,33,2,1
2008,6,1,1,29,12184,4,P1,3,1,1,38,1,1
2008,6,1,2,29,12184,4,P2,3,1,1,28,2,1
2008,6,1,3,29,12184,3,C1,4,1,2,28,2,1
2008,6,1,4,29,12184,3,C3,6,1,2,23,2,1
2008,6,1,5,29,12184,3,C13,9,5,1,48,1,1
2008,6,1,6,29,12184,3,C18,9,6,1,48,1,1
2008,6,1,7,29,12184,3,C15,6,5,1,33,2,1
2008,6,1,8,29,12184,3,C11,7,4,1,33,2,1
2008,6,1,9,29,12184,3,C17,14,6,1,48,1,1
2008,6,1,10,29,12184,3,C7,13,3,1,48,1,1
2008,6,1,1,29,12185,1,A15,14,5,2,33,2,1
2008,6,1,2,29,12185,1,A29,2,4,1,60,1,2
2008,6,1,3,29,12185,1,A41,4,2,1,43,2,3
2008,6,1,4,29,12185,4,P49,14,5,1,33,2,3
2008,6,1,5,29,12185,4,P47,14,4,1,28,2,3
2008,6,1,1,29,12186,1,A6,3,2,1,43,2,1
2008,6,1,2,29,12186,1,A6,3,2,1,43,2,1
2008,6,1,1,29,12187,2,B10,2,4,1,67,1,1
2008,6,1,2,29,12187,2,B10,2,4,1,67,1,1
2008,6,1,1,29,12188,1,A1,8,1,1,28,2,1
2008,6,1,2,29,12188,1,A2,3,1,1,43,2,1
2008,6,1,3,29,12188,1,A13,1,5,1,28,2,1
2008,6,1,4,29,12188,1,A14,3,5,1,60,1,1
2008,6,1,5,29,12188,1,A15,14,5,2,33,2,1
2008,6,1,6,29,12188,1,A16,1,6,1,33,2,1
2008,6,1,7,29,12188,1,A17,2,6,1,62,1,1
2008,6,1,8,29,12188,1,A21,1,1,1,62,1,2
2008,6,1,9,29,12188,1,A24,2,2,1,48,1,2
2008,6,1,1,29,12189,2,B1,4,1,1,57,1,1
2008,6,1,2,29,12189,2,B5,14,2,2,52,1,1
2008,6,1,3,29,12189,1,A16,1,6,1,33,2,1
2008,6,1,4,29,12189,2,B5,14,2,2,52,1,1
2008,6,1,5,29,12189,2,B13,12,5,2,62,1,1
2008,6,1,6,29,12189,2,B15,9,5,1,38,2,1
2008,6,1,7,29,12189,2,B16,12,6,1,52,1,1
2008,6,1,8,29,12189,2,B3,12,1,1,52,1,1
2008,6,1,9,29,12189,2,B5,14,2,2,52,1,1
2008,6,1,1,29,12190,2,B4,10,2,1,52,1,1
2008,6,1,2,29,12190,2,B4,10,2,1,52,1,1
2008,6,1,1,29,12191,3,C8,2,3,2,48,1,1
2008,6,1,1,29,12192,1,A8,3,3,1,62,1,1
2008,6,1,2,29,12192,1,A12,2,4,1,38,2,1
2008,6,1,3,29,12192,4,P10,4,4,2,65,1,1
2008,6,1,1,29,12193,2,B10,2,4,1,67,1,1
2008,6,1,2,29,12193,3,C14,9,5,1,23,2,1
2008,6,1,3,29,12193,3,C15,6,5,1,33,2,1
2008,6,1,1,29,12194,4,P1,3,1,1,38,1,1
2008,6,1,2,29,12194,4,P10,4,4,2,65,1,1
2008,6,1,3,29,12194,4,P16,7,6,1,33,2,1
2008,6,1,4,29,12194,4,P15,4,5,2,38,1,1
2008,6,1,5,29,12194,4,P17,2,6,2,38,1,1
2008,6,1,6,29,12194,4,P33,9,5,1,43,1,2
2008,6,1,7,29,12194,1,A4,3,2,2,38,2,1
2008,6,1,1,29,12195,1,A23,6,2,2,33,2,2
2008,6,1,2,29,12195,1,A24,2,2,1,48,1,2
2008,6,1,3,29,12195,1,A35,14,6,2,33,2,2
2008,6,1,4,29,12195,4,P50,6,5,2,33,2,3
2008,6,1,1,29,12196,2,B11,2,4,1,43,2,1
2008,6,1,2,29,12196,1,A43,2,3,1,62,1,3
2008,6,1,1,29,12197,3,C5,11,2,1,48,1,1
2008,6,1,2,29,12197,3,C17,14,6,1,48,1,1
2008,6,1,3,29,12197,3,C26,14,3,1,28,2,2
2008,6,1,1,29,12198,1,A14,3,5,1,60,1,1
2008,6,1,2,29,12198,1,A11,3,4,1,62,1,1
2008,6,1,3,29,12198,4,P4,4,2,1,38,1,1
2008,6,1,1,29,12199,2,B4,10,2,1,52,1,1
2008,6,1,2,29,12199,4,P27,6,3,2,33,2,2
2008,6,1,3,29,12199,2,B17,6,6,2,38,2,1
2008,6,1,4,29,12199,2,B17,6,6,2,38,2,1
2008,6,1,5,29,12199,2,B23,7,2,1,38,2,2
2008,6,1,6,29,12199,2,B23,7,2,1,38,2,2
2008,6,1,7,29,12199,4,P52,11,6,2,23,2,3
2008,6,1,8,29,12199,4,P15,4,5,2,38,1,1
2008,6,1,9,29,12199,4,P81,4,3,2,43,1,5
2008,6,1,10,29,12199,4,P78,14,2,2,48,1,5
2008,6,1,1,29,12200,3,C17,14,6,1,48,1,1
2008,6,1,2,29,12200,3,C12,14,4,1,43,1,1
2008,6,1,3,29,12200,4,P30,4,4,1,33,2,2
2008,6,1,4,29,12200,4,P51,9,5,1,28,2,3
2008,6,1,1,29,12201,1,A2,3,1,1,43,2,1
2008,6,1,1,29,12202,2,B1,4,1,1,57,1,1
2008,6,1,2,29,12202,2,B11,2,4,1,43,2,1
2008,6,1,3,29,12202,1,A6,3,2,1,43,2,1
2008,6,1,1,29,12203,1,A15,14,5,2,33,2,1
2008,6,1,2,29,12203,1,A25,1,3,1,38,2,2
2008,6,1,3,29,12203,1,A30,6,4,1,38,2,2
2008,6,1,4,29,12203,1,A33,1,5,1,38,2,2
2008,6,1,5,29,12203,1,A42,6,2,1,28,2,3
2008,6,1,6,29,12203,2,B9,1,3,1,48,2,1
2008,6,1,7,29,12203,2,B31,9,5,1,57,1,2
2008,6,1,8,29,12203,3,C17,14,6,1,48,1,1
2008,6,1,9,29,12203,3,C22,11,2,2,43,1,2
2008,6,1,10,29,12203,3,C26,14,3,1,28,2,2
2008,6,1,11,29,12203,3,C30,2,4,2,28,2,2
2008,6,1,12,29,12203,3,C33,14,5,1,48,1,2
2008,6,1,13,29,12203,3,C36,14,6,1,43,1,2
2008,6,1,14,29,12203,3,C45,11,3,1,55,1,3
2008,6,1,15,29,12203,2,B31,9,5,1,57,1,2
2008,6,1,16,29,12203,2,B9,1,3,1,48,2,1
2008,6,1,1,29,12204,2,B27,2,3,1,57,1,2
2008,6,1,2,29,12204,2,B23,7,2,1,38,2,2
2008,6,1,3,29,12204,3,C40,14,2,2,28,2,3
2008,6,1,4,29,12204,4,P2,3,1,1,28,2,1
2008,6,1,5,29,12204,4,P17,2,6,2,38,1,1
2008,6,1,1,29,12205,3,C17,14,6,1,48,1,1
2008,6,1,2,29,12205,3,C25,2,3,1,33,2,2
2008,6,1,3,29,12205,3,C40,14,2,2,28,2,3
2008,6,1,1,29,12206,2,B1,4,1,1,57,1,1
2008,6,1,1,29,12207,1,A15,14,5,2,33,2,1
2008,6,1,2,29,12207,1,A30,6,4,1,38,2,2
2008,6,1,3,29,12207,3,C2,12,1,1,43,1,1
2008,6,1,4,29,12207,3,C14,9,5,1,23,2,1
2008,6,1,5,29,12207,3,C46,2,4,1,48,1,3
2008,6,1,1,29,12208,1,A13,1,5,1,28,2,1
2008,6,1,2,29,12208,1,A15,14,5,2,33,2,1
2008,6,1,3,29,12208,1,A23,6,2,2,33,2,2
2008,6,1,4,29,12208,1,A27,3,3,1,55,1,2
2008,6,1,5,29,12208,1,A30,6,4,1,38,2,2
2008,6,1,6,29,12208,1,A35,14,6,2,33,2,2
2008,6,1,7,29,12208,2,B4,10,2,1,52,1,1
2008,6,1,8,29,12208,2,B24,11,2,1,57,1,2
2008,6,1,9,29,12208,4,P55,14,1,2,33,2,4
2008,6,1,10,29,12208,4,P60,14,2,1,28,2,4
2008,6,1,11,29,12208,4,P44,11,3,2,28,2,3
2008,6,1,1,29,12209,1,A4,3,2,2,38,2,1
2008,6,1,2,29,12209,1,A4,3,2,2,38,2,1
2008,6,1,1,29,12210,2,B4,10,2,1,52,1,1
2008,6,1,2,29,12210,2,B23,7,2,1,38,2,2
2008,6,1,3,29,12210,1,A4,3,2,2,38,2,1
2008,6,1,4,29,12210,1,A35,14,6,2,33,2,2
2008,6,1,5,29,12210,1,A41,4,2,1,43,2,3
2008,6,1,6,29,12210,1,A42,6,2,1,28,2,3
2008,6,1,7,29,12210,3,C1,4,1,2,28,2,1
2008,6,1,1,29,12211,4,P7,4,3,2,28,2,1
2008,6,1,2,29,12211,4,P5,3,2,1,23,2,1
2008,6,1,3,29,12211,2,B2,3,1,2,57,1,1
2008,6,1,4,29,12211,2,B3,12,1,1,52,1,1
2008,6,1,5,29,12211,2,B5,14,2,2,52,1,1
2008,6,1,6,29,12211,2,B6,2,2,1,52,1,1
2008,6,1,7,29,12211,1,A4,3,2,2,38,2,1
2008,6,1,1,29,12212,3,C13,9,5,1,48,1,1
2008,6,1,2,29,12212,3,C16,13,6,1,28,2,1
2008,6,1,1,29,12213,1,A9,3,3,1,82,1,1
2008,6,1,1,29,12214,2,B15,9,5,1,38,2,1
2008,6,1,2,29,12214,2,B23,7,2,1,38,2,2
2008,6,1,3,29,12214,2,B30,9,4,1,57,1,2
2008,6,1,1,29,12215,2,B4,10,2,1,52,1,1
2008,6,1,2,29,12215,2,B24,11,2,1,57,1,2
2008,6,1,3,29,12215,2,B25,6,3,1,38,2,2
2008,6,1,4,29,12215,2,B9,1,3,1,48,2,1
2008,6,1,5,29,12215,2,B10,2,4,1,67,1,1
2008,6,1,6,29,12215,2,B5,14,2,2,52,1,1
2008,6,1,7,29,12215,2,B16,12,6,1,52,1,1
2008,6,1,8,29,12215,2,B24,11,2,1,57,1,2
2008,6,1,9,29,12215,2,B32,6,5,1,38,2,2
2008,6,1,10,29,12215,2,B32,6,5,1,38,2,2
2008,6,1,11,29,12215,2,B31,9,5,1,57,1,2
2008,6,1,12,29,12215,2,B4,10,2,1,52,1,1
2008,6,1,13,29,12215,2,B3,12,1,1,52,1,1
2008,6,1,14,29,12215,2,B12,2,4,1,38,2,1
2008,6,1,1,29,12216,1,A15,14,5,2,33,2,1
2008,6,1,2,29,12216,1,A15,14,5,2,33,2,1
2008,6,1,3,29,12216,1,A11,3,4,1,62,1,1
2008,6,1,4,29,12216,1,A21,1,1,1,62,1,2
2008,6,1,5,29,12216,1,A9,3,3,1,82,1,1
2008,6,1,6,29,12216,1,A2,3,1,1,43,2,1
2008,6,1,7,29,12216,2,B4,10,2,1,52,1,1
2008,6,1,8,29,12216,2,B4,10,2,1,52,1,1
2008,6,1,9,29,12216,2,B10,2,4,1,67,1,1
2008,6,1,10,29,12216,2,B32,6,5,1,38,2,2
2008,6,1,11,29,12216,2,B24,11,2,1,57,1,2
2008,6,1,12,29,12216,2,B23,7,2,1,38,2,2
2008,6,1,13,29,12216,3,C15,6,5,1,33,2,1
2008,6,1,14,29,12216,3,C5,11,2,1,48,1,1
2008,6,1,15,29,12216,4,P4,4,2,1,38,1,1
2008,6,1,16,29,12216,4,P26,4,3,1,43,1,2
2008,6,1,1,9,12217,3,C1,4,1,2,28,2,1
2008,6,1,2,9,12217,3,C5,11,2,1,48,1,1
2008,6,1,3,9,12217,3,C17,14,6,1,48,1,1
2008,6,1,4,9,12217,3,C14,9,5,1,23,2,1
2008,6,1,5,9,12217,3,C12,14,4,1,43,1,1
2008,6,1,6,9,12217,1,A15,14,5,2,33,2,1
2008,6,1,7,9,12217,2,B8,4,3,2,52,1,1
2008,6,1,8,9,12217,1,A15,14,5,2,33,2,1
2008,6,1,1,29,12218,1,A4,3,2,2,38,2,1
2008,6,1,2,29,12218,1,A24,2,2,1,48,1,2
2008,6,1,3,29,12218,3,C49,4,5,2,26,2,3
2008,6,1,1,29,12219,4,P1,3,1,1,38,1,1
2008,6,1,2,29,12219,4,P51,9,5,1,28,2,3
2008,6,1,3,29,12219,4,P61,1,3,2,28,2,4
2008,6,1,4,29,12219,4,P80,7,3,1,28,2,5
2008,6,1,5,29,12219,4,P82,6,4,2,48,1,5
2008,6,1,6,29,12219,4,P77,7,2,1,43,1,5
2008,6,1,1,29,12220,2,B6,2,2,1,52,1,1
2008,6,1,1,44,12221,1,A11,3,4,1,62,1,1
2008,6,1,2,44,12221,1,A15,14,5,2,33,2,1
2008,6,1,1,24,12222,1,A15,14,5,2,33,2,1
2008,6,1,2,24,12222,1,A35,14,6,2,33,2,2
2008,6,1,1,29,12223,2,B24,11,2,1,57,1,2
2008,6,1,2,29,12223,2,B19,13,1,1,38,2,2
2008,6,1,3,29,12223,2,B20,8,1,1,43,2,2
2008,6,1,4,29,12223,4,P17,2,6,2,38,1,1
2008,6,1,5,29,12223,4,P20,7,1,1,23,2,2
2008,6,1,6,29,12223,4,P21,4,1,1,33,2,2
2008,6,1,7,29,12223,4,P41,9,2,2,43,1,3
2008,6,1,8,29,12223,3,C11,7,4,1,33,2,1
2008,6,1,1,29,12224,4,P47,14,4,1,28,2,3
2008,6,1,2,29,12224,4,P49,14,5,1,33,2,3
2008,6,1,3,29,12224,4,P47,14,4,1,28,2,3
2008,6,1,4,29,12224,4,P82,6,4,2,48,1,5
2008,6,1,5,29,12224,1,A21,1,1,1,62,1,2
2008,6,1,6,29,12224,1,A22,4,2,1,62,1,2
2008,6,1,7,29,12224,1,A33,1,5,1,38,2,2
2008,6,1,8,29,12224,1,A32,2,5,1,38,2,2
2008,6,1,9,29,12224,4,P11,4,4,2,38,1,1
2008,6,1,10,29,12224,4,P47,14,4,1,28,2,3
2008,6,1,11,29,12224,4,P12,4,4,1,33,2,1
2008,6,1,12,29,12224,4,P11,4,4,2,38,1,1
2008,6,1,13,29,12224,1,A22,4,2,1,62,1,2
2008,6,1,1,29,12225,1,A1,8,1,1,28,2,1
2008,6,1,2,29,12225,1,A15,14,5,2,33,2,1
2008,6,1,3,29,12225,3,C7,13,3,1,48,1,1
2008,6,1,4,29,12225,3,C11,7,4,1,33,2,1
2008,6,1,5,29,12225,3,C17,14,6,1,48,1,1
2008,6,1,6,29,12225,3,C18,9,6,1,48,1,1
2008,6,1,7,29,12225,3,C16,13,6,1,28,2,1
2008,6,1,8,29,12225,3,C14,9,5,1,23,2,1
2008,6,1,9,29,12225,3,C32,2,5,1,33,2,2
2008,6,1,10,29,12225,3,C31,12,5,1,33,2,2
2008,6,1,11,29,12225,3,C34,7,6,1,48,1,2
2008,6,1,12,29,12225,3,C41,13,2,1,28,2,3
2008,6,1,13,29,12225,4,P20,7,1,1,23,2,2
2008,6,1,14,29,12225,1,A35,14,6,2,33,2,2
2008,6,1,1,29,12226,2,B17,6,6,2,38,2,1
2008,6,1,2,29,12226,2,B19,13,1,1,38,2,2
2008,6,1,3,29,12226,2,B26,13,3,1,57,1,2
2008,6,1,4,29,12226,2,B31,9,5,1,57,1,2
2008,6,1,1,29,12227,4,P1,3,1,1,38,1,1
2008,6,1,1,29,12228,2,B17,6,6,2,38,2,1
2008,6,1,2,29,12228,2,B24,11,2,1,57,1,2
2008,6,1,3,29,12228,2,B23,7,2,1,38,2,2
2008,6,1,4,29,12228,2,B26,13,3,1,57,1,2
2008,6,1,1,29,12229,2,B13,12,5,2,62,1,1
2008,6,1,2,29,12229,2,B17,6,6,2,38,2,1
2008,6,1,1,29,12230,1,A18,4,6,1,38,2,1
2008,6,1,2,29,12230,1,A30,6,4,1,38,2,2
2008,6,1,3,29,12230,1,A21,1,1,1,62,1,2
2008,6,1,4,29,12230,4,P3,2,1,1,48,1,1
2008,6,1,1,29,12231,4,P15,4,5,2,38,1,1
2008,6,1,2,29,12231,3,C4,4,2,1,48,1,1
2008,6,1,3,29,12231,3,C21,14,1,1,57,1,2
2008,6,1,4,29,12231,1,A3,3,1,1,72,1,1
2008,6,1,5,29,12231,1,A2,3,1,1,43,2,1
2008,6,1,6,29,12231,1,A11,3,4,1,62,1,1
2008,6,1,1,29,12232,1,A17,2,6,1,62,1,1
2008,6,1,2,29,12232,1,A37,2,1,1,62,1,3
2008,6,1,1,29,12233,1,A15,14,5,2,33,2,1
2008,6,1,2,29,12233,3,C16,13,6,1,28,2,1
2008,6,1,3,29,12233,2,B4,10,2,1,52,1,1
2008,6,1,4,29,12233,1,A26,2,3,1,38,2,2
2008,6,1,5,29,12233,1,A31,6,5,2,62,1,2
2008,6,1,6,29,12233,1,A25,1,3,1,38,2,2
2008,6,1,1,29,12234,3,C12,14,4,1,43,1,1
2008,6,1,2,29,12234,4,P16,7,6,1,33,2,1
2008,6,1,1,29,12235,1,A14,3,5,1,60,1,1
2008,6,1,2,29,12235,1,A35,14,6,2,33,2,2
2008,6,1,3,29,12235,3,C7,13,3,1,48,1,1
2008,6,1,1,29,12236,3,C5,11,2,1,48,1,1
2008,6,1,2,29,12236,3,C6,6,2,1,33,2,1
