year,month,day,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,price,price 2,page
2008,7,1,2,29,17038,2,B4,10,2,1,52,1,1
2008,7,1,1,29,17039,4,P66,9,4,2,43,1,4
2008,7,1,2,29,17039,4,P55,14,1,2,33,2,4
2008,7,1,3,29,17039,4,P47,14,4,1,28,2,3
2008,7,1,4,29,17039,4,P46,14,4,1,28,2,3
2008,7,1,1,29,17040,4,P1,3,1,1,38,1,1
2008,7,1,2,29,17040,4,P61,1,3,2,28,2,4
2008,7,1,3,29,17040,4,P63,14,3,2,28,2,4
2008,7,1,4,29,17040,4,P73,11,1,2,33,2,5
2008,7,1,5,29,17040,1,A30,6,4,1,38,2,2
2008,7,1,6,29,17040,1,A43,2,3,1,62,1,3
2008,7,1,1,29,17041,1,A36,1,6,1,33,2,2
2008,7,1,1,29,17042,2,B11,2,4,1,43,2,1
2008,7,1,2,29,17042,2,B14,2,5,1,62,1,1
2008,7,1,1,29,17043,4,P23,6,2,2,28,2,2
2008,7,1,2,29,17043,4,P33,9,5,1,43,1,2
2008,7,1,3,29,17043,1,A1,8,1,1,28,2,1
2008,7,1,4,29,17043,1,A2,3,1,1,43,2,1
2008,7,1,5,29,17043,1,A14,3,5,1,60,1,1
2008,7,1,1,29,17044,1,A13,1,5,1,28,2,1
2008,7,1,1,29,17045,4,P1,3,1,1,38,1,1
2008,7,1,2,29,17045,4,P3,2,1,1,48,1,1
2008,7,1,3,29,17045,4,P52,11,6,2,23,2,3
2008,7,1,4,29,17045,4,P53,2,6,2,38,1,3
2008,7,1,5,29,17045,4,P43,7,3,2,38,1,3
2008,7,1,6,29,17045,4,P61,1,3,2,28,2,4
2008,7,1,7,29,17045,4,P71,2,6,2,33,2,4
2008,7,1,8,29,17045,3,C9,6,3,1,48,1,1
2008,7,1,1,29,17046,1,A15,14,5,2,33,2,1
2008,7,1,2,29,17046,1,A14,3,5,1,60,1,1
2008,7,1,3,29,17046,1,A23,6,2,2,33,2,2
2008,7,1,4,29,17046,1,A35,14,6,2,33,2,2
2008,7,1,5,29,17046,1,A27,3,3,1,55,1,2
2008,7,1,6,29,17046,1,A36,1,6,1,33,2,2
2008,7,1,7,29,17046,3,C36,14,6,1,43,1,2
2008,7,1,8,29,17046,4,P49,14,5,1,33,2,3
2008,7,1,1,29,17047,2,B10,2,4,1,67,1,1
2008,7,1,2,29,17047,2,B10,2,4,1,67,1,1
2008,7,1,3,29,17047,2,B17,6,6,2,38,2,1
2008,7,1,4,29,17047,2,B13,12,5,2,62,1,1
2008,7,1,5,29,17047,2,B27,2,3,1,57,1,2
2008,7,1,6,29,17047,2,B33,6,5,2,33,2,2
2008,7,1,7,29,17047,2,B21,12,1,1,67,1,2
2008,7,1,8,29,17047,1,A40,4,2,2,38,2,3
2008,7,1,1,29,17048,3,C36,14,6,1,43,1,2
2008,7,1,2,29,17048,2,B3,12,1,1,52,1,1
2008,7,1,3,29,17048,2,B3,12,1,1,52,1,1
2008,7,1,4,29,17048,4,P5,3,2,1,23,2,1
2008,7,1,5,29,17048,4,P72,14,6,1,33,2,4
2008,7,1,6,29,17048,4,P71,2,6,2,33,2,4
2008,7,1,7,29,17048,4,P81,4,3,2,43,1,5
2008,7,1,8,29,17048,4,P77,7,2,1,43,1,5
2008,7,1,9,29,17048,4,P73,11,1,2,33,2,5
2008,7,1,10,29,17048,4,P66,9,4,2,43,1,4
2008,7,1,11,29,17048,4,P48,9,4,2,33,2,3
2008,7,1,12,29,17048,4,P50,6,5,2,33,2,3
2008,7,1,13,29,17048,4,P36,2,6,1,43,1,2
2008,7,1,14,29,17048,4,P21,4,1,1,33,2,2
2008,7,1,1,29,17049,1,A15,14,5,2,33,2,1
2008,7,1,2,29,17049,1,A16,1,6,1,33,2,1
2008,7,1,1,24,17050,2,B1,4,1,1,57,1,1
2008,7,1,2,24,17050,2,B29,2,4,1,62,1,2
2008,7,1,3,24,17050,1,A11,3,4,1,62,1,1
2008,7,1,4,24,17050,1,A22,4,2,1,62,1,2
2008,7,1,5,24,17050,1,A37,2,1,1,62,1,3
2008,7,1,6,24,17050,3,C55,13,1,1,48,1,4
2008,7,1,7,24,17050,4,P61,1,3,2,28,2,4
2008,7,1,8,24,17050,1,A10,3,4,1,38,2,1
2008,7,1,9,24,17050,1,A12,2,4,1,38,2,1
2008,7,1,10,24,17050,1,A30,6,4,1,38,2,2
2008,7,1,1,29,17051,3,C37,2,1,1,43,1,3
2008,7,1,1,29,17052,1,A12,2,4,1,38,2,1
2008,7,1,1,29,17053,4,P16,7,6,1,33,2,1
2008,7,1,1,29,17054,2,B14,2,5,1,62,1,1
2008,7,1,2,29,17054,2,B17,6,6,2,38,2,1
2008,7,1,3,29,17054,4,P17,2,6,2,38,1,1
2008,7,1,4,29,17054,3,C11,7,4,1,33,2,1
2008,7,1,5,29,17054,3,C11,7,4,1,33,2,1
2008,7,1,6,29,17054,4,P17,2,6,2,38,1,1
2008,7,1,7,29,17054,2,B17,6,6,2,38,2,1
2008,7,1,1,29,17055,1,A4,3,2,2,38,2,1
2008,7,1,2,29,17055,1,A29,2,4,1,60,1,2
2008,7,1,1,29,17056,1,A11,3,4,1,62,1,1
2008,7,1,2,29,17056,1,A1,8,1,1,28,2,1
2008,7,1,3,29,17056,1,A10,3,4,1,38,2,1
2008,7,1,4,29,17056,1,A9,3,3,1,82,1,1
2008,7,1,5,29,17056,1,A4,3,2,2,38,2,1
2008,7,1,6,29,17056,1,A11,3,4,1,62,1,1
2008,7,1,7,29,17056,1,A10,3,4,1,38,2,1
2008,7,1,8,29,17056,2,B4,10,2,1,52,1,1
2008,7,1,9,29,17056,2,B15,9,5,1,38,2,1
2008,7,1,10,29,17056,2,B2,3,1,2,57,1,1
2008,7,1,11,29,17056,3,C7,13,3,1,48,1,1
2008,7,1,12,29,17056,3,C29,6,4,2,52,1,2
2008,7,1,13,29,17056,3,C51,6,5,1,20,2,3
2008,7,1,14,29,17056,3,C54,14,6,1,57,1,3
2008,7,1,15,29,17056,3,C38,13,1,1,38,2,3
2008,7,1,16,29,17056,3,C41,13,2,1,28,2,3
2008,7,1,17,29,17056,3,C42,7,2,1,28,2,3
2008,7,1,18,29,17056,3,C10,9,4,2,28,2,1
2008,7,1,19,29,17056,3,C15,6,5,1,33,2,1
2008,7,1,20,29,17056,3,C8,2,3,2,48,1,1
2008,7,1,21,29,17056,4,P1,3,1,1,38,1,1
2008,7,1,22,29,17056,1,A10,3,4,1,38,2,1
2008,7,1,23,29,17056,1,A15,14,5,2,33,2,1
2008,7,1,24,29,17056,4,P53,2,6,2,38,1,3
2008,7,1,25,29,17056,4,P78,14,2,2,48,1,5
2008,7,1,26,29,17056,4,P77,7,2,1,43,1,5
2008,7,1,27,29,17056,4,P76,2,2,2,43,1,5
2008,7,1,1,29,17057,4,P9,4,3,2,23,2,1
2008,7,1,1,24,17058,4,P15,4,5,2,38,1,1
2008,7,1,2,24,17058,3,C17,14,6,1,48,1,1
2008,7,1,1,24,17059,1,A9,3,3,1,82,1,1
2008,7,1,2,24,17059,2,B25,6,3,1,38,2,2
2008,7,1,3,24,17059,3,C4,4,2,1,48,1,1
2008,7,1,4,24,17059,3,C50,9,5,2,20,2,3
2008,7,1,5,24,17059,3,C53,14,6,1,38,2,3
2008,7,1,1,29,17060,1,A10,3,4,1,38,2,1
2008,7,1,2,29,17060,1,A2,3,1,1,43,2,1
2008,7,1,3,29,17060,3,C40,14,2,2,28,2,3
2008,7,1,4,29,17060,1,A8,3,3,1,62,1,1
2008,7,1,5,29,17060,1,A2,3,1,1,43,2,1
2008,7,1,6,29,17060,1,A10,3,4,1,38,2,1
2008,7,1,7,29,17060,1,A11,3,4,1,62,1,1
2008,7,1,8,29,17060,1,A11,3,4,1,62,1,1
2008,7,1,9,29,17060,1,A2,3,1,1,43,2,1
2008,7,1,1,24,17061,3,C47,13,4,2,18,2,3
2008,7,1,2,24,17061,3,C5,11,2,1,48,1,1
2008,7,1,1,24,17062,3,C5,11,2,1,48,1,1
2008,7,1,1,29,17063,1,A5,3,2,1,43,2,1
2008,7,1,2,29,17063,1,A6,3,2,1,43,2,1
2008,7,1,1,29,17064,2,B10,2,4,1,67,1,1
2008,7,1,2,29,17064,2,B13,12,5,2,62,1,1
2008,7,1,1,29,17065,3,C5,11,2,1,48,1,1
2008,7,1,2,29,17065,3,C5,11,2,1,48,1,1
2008,7,1,3,29,17065,4,P6,2,2,1,43,1,1
2008,7,1,4,29,17065,4,P6,2,2,1,43,1,1
2008,7,1,1,29,17066,2,B10,2,4,1,67,1,1
2008,7,1,2,29,17066,1,A35,14,6,2,33,2,2
2008,7,1,1,29,17067,1,A4,3,2,2,38,2,1
2008,7,1,2,29,17067,1,A11,3,4,1,62,1,1
2008,7,1,3,29,17067,1,A29,2,4,1,60,1,2
2008,7,1,4,29,17067,3,C8,2,3,2,48,1,1
2008,7,1,5,29,17067,3,C25,2,3,1,33,2,2
2008,7,1,6,29,17067,3,C49,4,5,2,26,2,3
2008,7,1,7,29,17067,4,P2,3,1,1,28,2,1
2008,7,1,8,29,17067,4,P59,2,2,2,38,1,4
2008,7,1,9,29,17067,4,P71,2,6,2,33,2,4
2008,7,1,1,29,17068,4,P2,3,1,1,28,2,1
2008,7,1,2,29,17068,4,P39,14,1,1,43,1,3
2008,7,1,3,29,17068,4,P43,7,3,2,38,1,3
2008,7,1,1,29,17069,3,C8,2,3,2,48,1,1
2008,7,1,2,29,17069,3,C12,14,4,1,43,1,1
2008,7,1,3,29,17069,2,B5,14,2,2,52,1,1
2008,7,1,4,29,17069,1,A24,2,2,1,48,1,2
2008,7,1,5,29,17069,2,B5,14,2,2,52,1,1
2008,7,1,1,29,17070,4,P51,9,5,1,28,2,3
2008,7,1,2,29,17070,4,P39,14,1,1,43,1,3
2008,7,1,3,29,17070,4,P69,9,5,1,43,1,4
2008,7,1,4,29,17070,4,P70,6,6,2,38,1,4
2008,7,1,5,29,17070,4,P62,12,3,2,33,2,4
2008,7,1,6,29,17070,4,P68,2,5,2,43,1,4
2008,7,1,1,29,17071,1,A5,3,2,1,43,2,1
2008,7,1,1,29,17072,2,B24,11,2,1,57,1,2
2008,7,1,2,29,17072,2,B32,6,5,1,38,2,2
2008,7,1,3,29,17072,2,B31,9,5,1,57,1,2
2008,7,1,4,29,17072,2,B12,2,4,1,38,2,1
2008,7,1,1,29,17073,2,B14,2,5,1,62,1,1
2008,7,1,2,29,17073,2,B15,9,5,1,38,2,1
2008,7,1,3,29,17073,2,B4,10,2,1,52,1,1
2008,7,1,1,29,17074,1,A7,3,3,1,43,2,1
2008,7,1,2,29,17074,1,A2,3,1,1,43,2,1
2008,7,1,3,29,17074,1,A27,3,3,1,55,1,2
2008,7,1,1,29,17075,1,A2,3,1,1,43,2,1
2008,7,1,1,29,17076,1,A38,6,1,1,62,1,3
2008,7,1,2,29,17076,1,A37,2,1,1,62,1,3
2008,7,1,3,29,17076,2,B29,2,4,1,62,1,2
2008,7,1,4,29,17076,2,B34,2,6,1,48,2,2
2008,7,1,5,29,17076,3,C30,2,4,2,28,2,2
2008,7,1,6,29,17076,3,C35,9,6,1,50,1,2
2008,7,1,7,29,17076,3,C21,14,1,1,57,1,2
2008,7,1,8,29,17076,4,P18,2,6,1,28,2,1
2008,7,1,9,29,17076,4,P17,2,6,2,38,1,1
2008,7,1,10,29,17076,4,P14,2,5,2,38,1,1
2008,7,1,11,29,17076,4,P23,6,2,2,28,2,2
2008,7,1,12,29,17076,4,P34,9,6,2,48,1,2
2008,7,1,13,29,17076,4,P36,2,6,1,43,1,2
2008,7,1,14,29,17076,4,P71,2,6,2,33,2,4
2008,7,1,1,29,17077,4,P61,1,3,2,28,2,4
2008,7,1,2,29,17077,4,P61,1,3,2,28,2,4
2008,7,1,3,29,17077,4,P82,6,4,2,48,1,5
2008,7,1,4,29,17077,4,P82,6,4,2,48,1,5
2008,7,1,1,29,17078,2,B15,9,5,1,38,2,1
2008,7,1,2,29,17078,2,B13,12,5,2,62,1,1
2008,7,1,3,29,17078,2,B16,12,6,1,52,1,1
2008,7,1,4,29,17078,2,B16,12,6,1,52,1,1
2008,7,1,1,29,17079,1,A1,8,1,1,28,2,1
2008,7,1,2,29,17079,1,A2,3,1,1,43,2,1
2008,7,1,3,29,17079,1,A3,3,1,1,72,1,1
2008,7,1,4,29,17079,1,A3,3,1,1,72,1,1
2008,7,1,5,29,17079,1,A4,3,2,2,38,2,1
2008,7,1,6,29,17079,1,A5,3,2,1,43,2,1
2008,7,1,7,29,17079,4,P1,3,1,1,38,1,1
2008,7,1,1,29,17080,2,B1,4,1,1,57,1,1
2008,7,1,2,29,17080,2,B10,2,4,1,67,1,1
2008,7,1,3,29,17080,2,B11,2,4,1,43,2,1
2008,7,1,4,29,17080,2,B17,6,6,2,38,2,1
2008,7,1,5,29,17080,2,B3,12,1,1,52,1,1
2008,7,1,6,29,17080,2,B7,6,3,1,38,2,1
2008,7,1,1,29,17081,1,A1,8,1,1,28,2,1
2008,7,1,1,29,17082,2,B3,12,1,1,52,1,1
2008,7,1,1,29,17083,2,B12,2,4,1,38,2,1
2008,7,1,1,29,17084,2,B13,12,5,2,62,1,1
2008,7,1,2,29,17084,2,B21,12,1,1,67,1,2
2008,7,1,3,29,17084,2,B30,9,4,1,57,1,2
2008,7,1,1,29,17085,2,B2,3,1,2,57,1,1
2008,7,1,1,29,17086,1,A17,2,6,1,62,1,1
2008,7,1,2,29,17086,1,A14,3,5,1,60,1,1
2008,7,1,3,29,17086,1,A11,3,4,1,62,1,1
2008,7,1,4,29,17086,1,A6,3,2,1,43,2,1
2008,7,1,1,29,17087,2,B8,4,3,2,52,1,1
2008,7,1,1,29,17088,2,B15,9,5,1,38,2,1
2008,7,1,1,29,17089,2,B23,7,2,1,38,2,2
2008,7,1,2,29,17089,1,A2,3,1,1,43,2,1
2008,7,1,1,29,17090,3,C17,14,6,1,48,1,1
2008,7,1,1,29,17091,1,A11,3,4,1,62,1,1
2008,7,1,2,29,17091,1,A13,1,5,1,28,2,1
2008,7,1,3,29,17091,2,B4,10,2,1,52,1,1
2008,7,1,1,29,17092,1,A5,3,2,1,43,2,1
2008,7,1,2,29,17092,1,A15,14,5,2,33,2,1
2008,7,1,3,29,17092,2,B4,10,2,1,52,1,1
2008,7,1,1,29,17093,4,P6,2,2,1,43,1,1
2008,7,1,1,34,17094,2,B4,10,2,1,52,1,1
2008,7,1,2,34,17094,3,C36,14,6,1,43,1,2
2008,7,1,3,34,17094,3,C44,14,3,1,55,1,3
2008,7,1,4,34,17094,2,B34,2,6,1,48,2,2
2008,7,1,5,34,17094,1,A42,6,2,1,28,2,3
2008,7,1,1,29,17095,2,B32,6,5,1,38,2,2
2008,7,1,2,29,17095,1,A15,14,5,2,33,2,1
2008,7,1,1,29,17096,3,C5,11,2,1,48,1,1
2008,7,1,1,29,17097,1,A18,4,6,1,38,2,1
2008,7,1,2,29,17097,1,A13,1,5,1,28,2,1
2008,7,1,3,29,17097,2,B4,10,2,1,52,1,1
2008,7,1,4,29,17097,1,A2,3,1,1,43,2,1
2008,7,1,5,29,17097,1,A15,14,5,2,33,2,1
2008,7,1,6,29,17097,3,C8,2,3,2,48,1,1
2008,7,1,7,29,17097,3,C8,2,3,2,48,1,1
2008,7,1,8,29,17097,1,A15,14,5,2,33,2,1
2008,7,1,9,29,17097,1,A2,3,1,1,43,2,1
2008,7,1,10,29,17097,1,A2,3,1,1,43,2,1
2008,7,1,11,29,17097,2,B4,10,2,1,52,1,1
2008,7,1,1,29,17098,4,P14,2,5,2,38,1,1
2008,7,1,2,29,17098,4,P1,3,1,1,38,1,1
2008,7,1,1,29,17099,2,B16,12,6,1,52,1,1
2008,7,1,2,29,17099,4,P48,9,4,2,33,2,3
2008,7,1,1,29,17100,2,B3,12,1,1,52,1,1
2008,7,1,2,29,17100,1,A13,1,5,1,28,2,1
2008,7,1,1,29,17101,2,B24,11,2,1,57,1,2
2008,7,1,2,29,17101,1,A10,3,4,1,38,2,1
2008,7,1,3,29,17101,4,P1,3,1,1,38,1,1
2008,7,1,4,29,17101,4,P14,2,5,2,38,1,1
2008,7,1,5,29,17101,4,P75,7,1,1,33,2,5
2008,7,1,6,29,17101,3,C32,2,5,1,33,2,2
2008,7,1,1,29,17102,4,P6,2,2,1,43,1,1
2008,7,1,2,29,17102,4,P63,14,3,2,28,2,4
2008,7,1,3,29,17102,1,A6,3,2,1,43,2,1
2008,7,1,4,29,17102,1,A39,4,1,1,38,2,3
2008,7,1,1,29,17103,2,B15,9,5,1,38,2,1
2008,7,1,1,29,17104,2,B10,2,4,1,67,1,1
2008,7,1,2,29,17104,2,B11,2,4,1,43,2,1
2008,7,1,3,29,17104,2,B14,2,5,1,62,1,1
2008,7,1,1,29,17105,1,A1,8,1,1,28,2,1
2008,7,1,2,29,17105,1,A2,3,1,1,43,2,1
2008,7,1,3,29,17105,1,A4,3,2,2,38,2,1
2008,7,1,4,29,17105,1,A9,3,3,1,82,1,1
2008,7,1,5,29,17105,1,A12,2,4,1,38,2,1
2008,7,1,6,29,17105,1,A11,3,4,1,62,1,1
2008,7,1,7,29,17105,2,B4,10,2,1,52,1,1
2008,7,1,8,29,17105,3,C7,13,3,1,48,1,1
2008,7,1,9,29,17105,3,C13,9,5,1,48,1,1
2008,7,1,10,29,17105,4,P3,2,1,1,48,1,1
2008,7,1,11,29,17105,4,P13,4,5,1,38,1,1
2008,7,1,1,29,17106,1,A5,3,2,1,43,2,1
2008,7,1,2,29,17106,4,P14,2,5,2,38,1,1
2008,7,1,3,29,17106,4,P9,4,3,2,23,2,1
2008,7,1,4,29,17106,4,P57,4,1,1,43,1,4
2008,7,1,1,29,17107,4,P40,4,2,1,43,1,3
2008,7,1,1,29,17108,1,A15,14,5,2,33,2,1
2008,7,1,2,29,17108,1,A21,1,1,1,62,1,2
2008,7,1,3,29,17108,1,A33,1,5,1,38,2,2
2008,7,1,4,29,17108,2,B9,1,3,1,48,2,1
2008,7,1,1,29,17109,1,A4,3,2,2,38,2,1
2008,7,1,1,29,17110,1,A30,6,4,1,38,2,2
2008,7,1,2,29,17110,1,A36,1,6,1,33,2,2
2008,7,1,3,29,17110,1,A41,4,2,1,43,2,3
2008,7,1,4,29,17110,2,B29,2,4,1,62,1,2
2008,7,1,5,29,17110,2,B32,6,5,1,38,2,2
2008,7,1,6,29,17110,2,B17,6,6,2,38,2,1
2008,7,1,7,29,17110,3,C9,6,3,1,48,1,1
2008,7,1,8,29,17110,3,C16,13,6,1,28,2,1
2008,7,1,9,29,17110,3,C26,14,3,1,28,2,2
2008,7,1,10,29,17110,3,C35,9,6,1,50,1,2
2008,7,1,11,29,17110,3,C50,9,5,2,20,2,3
2008,7,1,12,29,17110,3,C56,6,1,2,57,1,4
2008,7,1,13,29,17110,4,P8,2,3,1,28,2,1
2008,7,1,14,29,17110,4,P15,4,5,2,38,1,1
2008,7,1,1,29,17111,1,A10,3,4,1,38,2,1
2008,7,1,1,29,17112,1,A1,8,1,1,28,2,1
2008,7,1,2,29,17112,1,A2,3,1,1,43,2,1
2008,7,1,3,29,17112,1,A12,2,4,1,38,2,1
2008,7,1,4,29,17112,2,B5,14,2,2,52,1,1
2008,7,1,5,29,17112,2,B10,2,4,1,67,1,1
2008,7,1,6,29,17112,2,B17,6,6,2,38,2,1
2008,7,1,7,29,17112,2,B31,9,5,1,57,1,2
2008,7,1,1,29,17113,1,A11,3,4,1,62,1,1
2008,7,1,1,29,17114,3,C16,13,6,1,28,2,1
2008,7,1,2,29,17114,3,C6,6,2,1,33,2,1
2008,7,1,3,29,17114,3,C41,13,2,1,28,2,3
2008,7,1,4,29,17114,3,C54,14,6,1,57,1,3
2008,7,1,5,29,17114,1,A4,3,2,2,38,2,1
2008,7,1,6,29,17114,2,B27,2,3,1,57,1,2
2008,7,1,7,29,17114,2,B24,11,2,1,57,1,2
2008,7,1,1,29,17115,4,P15,4,5,2,38,1,1
2008,7,1,2,29,17115,2,B8,4,3,2,52,1,1
2008,7,1,3,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,4,29,17115,4,P47,14,4,1,28,2,3
2008,7,1,5,29,17115,4,P49,14,5,1,33,2,3
2008,7,1,6,29,17115,4,P39,14,1,1,43,1,3
2008,7,1,7,29,17115,4,P51,9,5,1,28,2,3
2008,7,1,8,29,17115,4,P48,9,4,2,33,2,3
2008,7,1,9,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,10,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,11,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,12,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,13,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,14,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,15,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,16,29,17115,4,P41,9,2,2,43,1,3
2008,7,1,17,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,18,29,17115,4,P39,14,1,1,43,1,3
2008,7,1,19,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,20,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,21,29,17115,4,P46,14,4,1,28,2,3
2008,7,1,1,29,17116,2,B14,2,5,1,62,1,1
2008,7,1,1,29,17117,1,A1,8,1,1,28,2,1
2008,7,1,2,29,17117,1,A8,3,3,1,62,1,1
2008,7,1,3,29,17117,2,B11,2,4,1,43,2,1
2008,7,1,4,29,17117,2,B4,10,2,1,52,1,1
2008,7,1,5,29,17117,3,C11,7,4,1,33,2,1
2008,7,1,6,29,17117,3,C5,11,2,1,48,1,1
2008,7,1,7,29,17117,3,C7,13,3,1,48,1,1
2008,7,1,8,29,17117,3,C9,6,3,1,48,1,1
2008,7,1,9,29,17117,3,C17,14,6,1,48,1,1
2008,7,1,10,29,17117,4,P7,4,3,2,28,2,1
2008,7,1,11,29,17117,4,P10,4,4,2,65,1,1
2008,7,1,12,29,17117,3,C21,14,1,1,57,1,2
2008,7,1,13,29,17117,3,C25,2,3,1,33,2,2
2008,7,1,14,29,17117,3,C27,11,3,1,48,1,2
2008,7,1,15,29,17117,3,C20,13,1,2,48,1,2
2008,7,1,16,29,17117,3,C50,9,5,2,20,2,3
2008,7,1,17,29,17117,3,C58,14,2,2,48,1,4
2008,7,1,18,29,17117,3,C57,5,1,2,33,2,4
2008,7,1,19,29,17117,3,C55,13,1,1,48,1,4
2008,7,1,20,29,17117,3,C59,5,2,2,52,1,4
2008,7,1,21,29,17117,3,C58,14,2,2,48,1,4
2008,7,1,1,29,17118,2,B13,12,5,2,62,1,1
2008,7,1,2,29,17118,2,B11,2,4,1,43,2,1
2008,7,1,3,29,17118,2,B16,12,6,1,52,1,1
2008,7,1,1,29,17119,2,B4,10,2,1,52,1,1
2008,7,1,2,29,17119,2,B10,2,4,1,67,1,1
2008,7,1,3,29,17119,2,B13,12,5,2,62,1,1
2008,7,1,4,29,17119,2,B16,12,6,1,52,1,1
2008,7,1,5,29,17119,2,B17,6,6,2,38,2,1
2008,7,1,6,29,17119,2,B17,6,6,2,38,2,1
2008,7,1,7,29,17119,2,B31,9,5,1,57,1,2
2008,7,1,8,29,17119,2,B23,7,2,1,38,2,2
2008,7,1,9,29,17119,2,B33,6,5,2,33,2,2
2008,7,1,10,29,17119,2,B34,2,6,1,48,2,2
2008,7,1,11,29,17119,2,B19,13,1,1,38,2,2
2008,7,1,1,29,17120,2,B11,2,4,1,43,2,1
2008,7,1,2,29,17120,1,A12,2,4,1,38,2,1
2008,7,1,3,29,17120,1,A12,2,4,1,38,2,1
2008,7,1,1,29,17121,1,A5,3,2,1,43,2,1
2008,7,1,2,29,17121,1,A6,3,2,1,43,2,1
2008,7,1,3,29,17121,1,A9,3,3,1,82,1,1
2008,7,1,4,29,17121,3,C5,11,2,1,48,1,1
2008,7,1,5,29,17121,4,P1,3,1,1,38,1,1
2008,7,1,6,29,17121,1,A9,3,3,1,82,1,1
2008,7,1,7,29,17121,1,A6,3,2,1,43,2,1
2008,7,1,1,29,17122,4,P1,3,1,1,38,1,1
2008,7,1,2,29,17122,4,P2,3,1,1,28,2,1
2008,7,1,3,29,17122,4,P17,2,6,2,38,1,1
2008,7,1,4,29,17122,4,P42,6,2,2,28,2,3
2008,7,1,1,29,17123,1,A4,3,2,2,38,2,1
2008,7,1,2,29,17123,1,A29,2,4,1,60,1,2
2008,7,1,1,29,17124,1,A15,14,5,2,33,2,1
2008,7,1,2,29,17124,1,A11,3,4,1,62,1,1
2008,7,1,1,29,17125,2,B10,2,4,1,67,1,1
2008,7,1,2,29,17125,2,B12,2,4,1,38,2,1
2008,7,1,3,29,17125,2,B15,9,5,1,38,2,1
