year,month,day,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,price,price 2,page
2008,5,1,8,9,6955,2,B14,2,5,1,62,1,1
2008,5,1,9,9,6955,2,B11,2,4,1,43,2,1
2008,5,1,10,9,6955,2,B26,13,3,1,57,1,2
2008,5,1,11,9,6955,2,B24,11,2,1,57,1,2
2008,5,1,12,9,6955,2,B32,6,5,1,38,2,2
2008,5,1,13,9,6955,1,A38,6,1,1,62,1,3
2008,5,1,1,9,6956,3,C36,14,6,1,43,1,2
2008,5,1,2,9,6956,3,C53,14,6,1,38,2,3
2008,5,1,3,9,6956,3,C42,7,2,1,28,2,3
2008,5,1,4,9,6956,3,C42,7,2,1,28,2,3
2008,5,1,5,9,6956,3,C38,13,1,1,38,2,3
2008,5,1,6,9,6956,3,C5,11,2,1,48,1,1
2008,5,1,1,46,6957,2,B8,4,3,2,52,1,1
2008,5,1,1,29,6958,1,A11,3,4,1,62,1,1
2008,5,1,2,29,6958,1,A9,3,3,1,82,1,1
2008,5,1,1,29,6959,1,A4,3,2,2,38,2,1
2008,5,1,1,29,6960,3,C13,9,5,1,48,1,1
2008,5,1,2,29,6960,3,C2,12,1,1,43,1,1
2008,5,1,3,29,6960,3,C15,6,5,1,33,2,1
2008,5,1,4,29,6960,1,A4,3,2,2,38,2,1
2008,5,1,5,29,6960,1,A16,1,6,1,33,2,1
2008,5,1,1,29,6961,1,A10,3,4,1,38,2,1
2008,5,1,2,29,6961,1,A10,3,4,1,38,2,1
2008,5,1,3,29,6961,1,A10,3,4,1,38,2,1
2008,5,1,1,29,6962,1,A1,8,1,1,28,2,1
2008,5,1,2,29,6962,1,A2,3,1,1,43,2,1
2008,5,1,3,29,6962,1,A3,3,1,1,72,1,1
2008,5,1,4,29,6962,1,A4,3,2,2,38,2,1
2008,5,1,5,29,6962,1,A5,3,2,1,43,2,1
2008,5,1,6,29,6962,1,A10,3,4,1,38,2,1
2008,5,1,7,29,6962,2,B1,4,1,1,57,1,1
2008,5,1,8,29,6962,2,B2,3,1,2,57,1,1
2008,5,1,9,29,6962,2,B3,12,1,1,52,1,1
2008,5,1,10,29,6962,2,B4,10,2,1,52,1,1
2008,5,1,11,29,6962,2,B5,14,2,2,52,1,1
2008,5,1,12,29,6962,2,B23,7,2,1,38,2,2
2008,5,1,13,29,6962,2,B4,10,2,1,52,1,1
2008,5,1,14,29,6962,2,B22,2,2,1,67,1,2
2008,5,1,15,29,6962,2,B3,12,1,1,52,1,1
2008,5,1,16,29,6962,3,C1,4,1,2,28,2,1
2008,5,1,17,29,6962,3,C2,12,1,1,43,1,1
2008,5,1,18,29,6962,3,C3,6,1,2,23,2,1
2008,5,1,19,29,6962,3,C3,6,1,2,23,2,1
2008,5,1,20,29,6962,3,C4,4,2,1,48,1,1
2008,5,1,21,29,6962,3,C5,11,2,1,48,1,1
2008,5,1,22,29,6962,3,C19,12,1,1,48,1,2
2008,5,1,23,29,6962,3,C2,12,1,1,43,1,1
2008,5,1,24,29,6962,3,C3,6,1,2,23,2,1
2008,5,1,25,29,6962,3,C20,13,1,2,48,1,2
2008,5,1,26,29,6962,3,C21,14,1,1,57,1,2
2008,5,1,27,29,6962,3,C22,11,2,2,43,1,2
2008,5,1,28,29,6962,3,C23,3,2,1,43,1,2
2008,5,1,29,29,6962,3,C8,2,3,2,48,1,1
2008,5,1,30,29,6962,3,C37,2,1,1,43,1,3
2008,5,1,31,29,6962,3,C38,13,1,1,38,2,3
2008,5,1,32,29,6962,3,C39,6,1,1,77,1,3
2008,5,1,33,29,6962,3,C40,14,2,2,28,2,3
2008,5,1,34,29,6962,3,C42,7,2,1,28,2,3
2008,5,1,35,29,6962,3,C43,6,3,2,28,2,3
2008,5,1,36,29,6962,3,C44,14,3,1,55,1,3
2008,5,1,37,29,6962,3,C45,11,3,1,55,1,3
2008,5,1,38,29,6962,3,C55,13,1,1,48,1,4
2008,5,1,39,29,6962,3,C56,6,1,2,57,1,4
2008,5,1,40,29,6962,3,C57,5,1,2,33,2,4
2008,5,1,41,29,6962,3,C58,14,2,2,48,1,4
2008,5,1,42,29,6962,3,C59,5,2,2,52,1,4
2008,5,1,43,29,6962,4,P1,3,1,1,38,1,1
2008,5,1,44,29,6962,4,P2,3,1,1,28,2,1
2008,5,1,45,29,6962,4,P3,2,1,1,48,1,1
2008,5,1,46,29,6962,4,P4,4,2,1,38,1,1
2008,5,1,47,29,6962,4,P5,3,2,1,23,2,1
2008,5,1,48,29,6962,4,P6,2,2,1,43,1,1
2008,5,1,49,29,6962,4,P20,7,1,1,23,2,2
2008,5,1,50,29,6962,4,P1,3,1,1,38,1,1
2008,5,1,51,29,6962,4,P19,2,1,1,48,1,2
2008,5,1,52,29,6962,4,P21,4,1,1,33,2,2
2008,5,1,53,29,6962,4,P23,6,2,2,28,2,2
2008,5,1,54,29,6962,4,P25,2,3,2,43,1,2
2008,5,1,55,29,6962,4,P26,4,3,1,43,1,2
2008,5,1,56,29,6962,4,P27,6,3,2,33,2,2
2008,5,1,57,29,6962,4,P37,2,1,1,43,1,3
2008,5,1,58,29,6962,4,P38,9,1,1,33,2,3
2008,5,1,59,29,6962,4,P39,14,1,1,43,1,3
2008,5,1,60,29,6962,4,P40,4,2,1,43,1,3
2008,5,1,61,29,6962,4,P41,9,2,2,43,1,3
2008,5,1,62,29,6962,4,P42,6,2,2,28,2,3
2008,5,1,63,29,6962,4,P43,7,3,2,38,1,3
2008,5,1,64,29,6962,4,P44,11,3,2,28,2,3
2008,5,1,65,29,6962,4,P45,9,3,1,33,2,3
2008,5,1,66,29,6962,4,P55,14,1,2,33,2,4
2008,5,1,67,29,6962,4,P56,2,1,1,33,2,4
2008,5,1,68,29,6962,4,P57,4,1,1,43,1,4
2008,5,1,69,29,6962,4,P58,9,2,2,38,1,4
2008,5,1,70,29,6962,4,P59,2,2,2,38,1,4
2008,5,1,71,29,6962,4,P60,14,2,1,28,2,4
2008,5,1,72,29,6962,4,P61,1,3,2,28,2,4
2008,5,1,73,29,6962,4,P62,12,3,2,33,2,4
2008,5,1,74,29,6962,4,P63,14,3,2,28,2,4
2008,5,1,75,29,6962,4,P73,11,1,2,33,2,5
2008,5,1,76,29,6962,4,P74,12,1,2,33,2,5
2008,5,1,77,29,6962,4,P75,7,1,1,33,2,5
2008,5,1,78,29,6962,4,P76,2,2,2,43,1,5
2008,5,1,79,29,6962,4,P77,7,2,1,43,1,5
2008,5,1,80,29,6962,4,P78,14,2,2,48,1,5
2008,5,1,81,29,6962,4,P80,7,3,1,28,2,5
2008,5,1,82,29,6962,4,P81,4,3,2,43,1,5
2008,5,1,83,29,6962,1,A10,3,4,1,38,2,1
2008,5,1,1,24,6963,1,A5,3,2,1,43,2,1
2008,5,1,1,41,6964,2,B14,2,5,1,62,1,1
2008,5,1,1,41,6965,1,A1,8,1,1,28,2,1
2008,5,1,2,41,6965,1,A10,3,4,1,38,2,1
2008,5,1,3,41,6965,1,A11,3,4,1,62,1,1
2008,5,1,4,41,6965,1,A8,3,3,1,62,1,1
2008,5,1,5,41,6965,1,A11,3,4,1,62,1,1
2008,5,1,6,41,6965,1,A1,8,1,1,28,2,1
2008,5,1,7,41,6965,1,A10,3,4,1,38,2,1
2008,5,1,1,29,6966,3,C36,14,6,1,43,1,2
2008,5,1,2,29,6966,3,C45,11,3,1,55,1,3
2008,5,1,3,29,6966,1,A10,3,4,1,38,2,1
2008,5,1,4,29,6966,1,A12,2,4,1,38,2,1
2008,5,1,5,29,6966,1,A9,3,3,1,82,1,1
2008,5,1,1,29,6967,4,P42,6,2,2,28,2,3
2008,5,1,1,9,6968,1,A6,3,2,1,43,2,1
2008,5,1,2,9,6968,1,A5,3,2,1,43,2,1
2008,5,1,3,9,6968,1,A5,3,2,1,43,2,1
2008,5,1,4,9,6968,3,C10,9,4,2,28,2,1
2008,5,1,5,9,6968,3,C14,9,5,1,23,2,1
2008,5,1,6,9,6968,3,C14,9,5,1,23,2,1
2008,5,1,7,9,6968,3,C18,9,6,1,48,1,1
2008,5,1,1,9,6969,1,A8,3,3,1,62,1,1
2008,5,1,2,9,6969,1,A5,3,2,1,43,2,1
2008,5,1,3,9,6969,3,C5,11,2,1,48,1,1
2008,5,1,4,9,6969,3,C8,2,3,2,48,1,1
2008,5,1,1,29,6970,3,C16,13,6,1,28,2,1
2008,5,1,1,29,6971,2,B30,9,4,1,57,1,2
2008,5,1,2,29,6971,2,B32,6,5,1,38,2,2
2008,5,1,1,29,6972,4,P15,4,5,2,38,1,1
2008,5,1,1,9,6973,1,A8,3,3,1,62,1,1
2008,5,1,2,9,6973,1,A10,3,4,1,38,2,1
2008,5,1,3,9,6973,1,A8,3,3,1,62,1,1
2008,5,1,1,29,6974,2,B10,2,4,1,67,1,1
2008,5,1,2,29,6974,2,B26,13,3,1,57,1,2
2008,5,1,1,9,6975,1,A1,8,1,1,28,2,1
2008,5,1,2,9,6975,1,A11,3,4,1,62,1,1
2008,5,1,3,9,6975,1,A11,3,4,1,62,1,1
2008,5,1,4,9,6975,1,A4,3,2,2,38,2,1
2008,5,1,5,9,6975,1,A5,3,2,1,43,2,1
2008,5,1,6,9,6975,1,A7,3,3,1,43,2,1
2008,5,1,7,9,6975,1,A8,3,3,1,62,1,1
2008,5,1,8,9,6975,1,A10,3,4,1,38,2,1
2008,5,1,9,9,6975,1,A13,1,5,1,28,2,1
2008,5,1,10,9,6975,1,A15,14,5,2,33,2,1
2008,5,1,11,9,6975,1,A16,1,6,1,33,2,1
2008,5,1,12,9,6975,1,A17,2,6,1,62,1,1
2008,5,1,13,9,6975,1,A18,4,6,1,38,2,1
2008,5,1,14,9,6975,1,A22,4,2,1,62,1,2
2008,5,1,15,9,6975,1,A26,2,3,1,38,2,2
2008,5,1,16,9,6975,1,A29,2,4,1,60,1,2
2008,5,1,17,9,6975,1,A30,6,4,1,38,2,2
2008,5,1,18,9,6975,1,A32,2,5,1,38,2,2
2008,5,1,19,9,6975,1,A33,1,5,1,38,2,2
2008,5,1,20,9,6975,1,A34,2,6,1,38,2,2
2008,5,1,21,9,6975,1,A37,2,1,1,62,1,3
2008,5,1,22,9,6975,1,A39,4,1,1,38,2,3
2008,5,1,23,9,6975,2,B2,3,1,2,57,1,1
2008,5,1,24,9,6975,2,B27,2,3,1,57,1,2
2008,5,1,25,9,6975,2,B31,9,5,1,57,1,2
2008,5,1,26,9,6975,2,B32,6,5,1,38,2,2
2008,5,1,27,9,6975,2,B34,2,6,1,48,2,2
2008,5,1,28,9,6975,3,C4,4,2,1,48,1,1
2008,5,1,29,9,6975,3,C10,9,4,2,28,2,1
2008,5,1,30,9,6975,3,C29,6,4,2,52,1,2
2008,5,1,31,9,6975,3,C40,14,2,2,28,2,3
2008,5,1,32,9,6975,3,C54,14,6,1,57,1,3
2008,5,1,33,9,6975,3,C55,13,1,1,48,1,4
2008,5,1,34,9,6975,3,C56,6,1,2,57,1,4
2008,5,1,35,9,6975,3,C58,14,2,2,48,1,4
2008,5,1,36,9,6975,1,A2,3,1,1,43,2,1
2008,5,1,37,9,6975,1,A3,3,1,1,72,1,1
2008,5,1,38,9,6975,1,A4,3,2,2,38,2,1
2008,5,1,39,9,6975,1,A5,3,2,1,43,2,1
2008,5,1,40,9,6975,1,A6,3,2,1,43,2,1
2008,5,1,41,9,6975,1,A8,3,3,1,62,1,1
2008,5,1,42,9,6975,1,A9,3,3,1,82,1,1
2008,5,1,43,9,6975,1,A10,3,4,1,38,2,1
2008,5,1,44,9,6975,1,A11,3,4,1,62,1,1
2008,5,1,45,9,6975,1,A12,2,4,1,38,2,1
2008,5,1,46,9,6975,1,A14,3,5,1,60,1,1
2008,5,1,47,9,6975,1,A15,14,5,2,33,2,1
2008,5,1,48,9,6975,1,A16,1,6,1,33,2,1
2008,5,1,49,9,6975,1,A17,2,6,1,62,1,1
2008,5,1,50,9,6975,1,A21,1,1,1,62,1,2
2008,5,1,51,9,6975,1,A22,4,2,1,62,1,2
2008,5,1,52,9,6975,1,A26,2,3,1,38,2,2
2008,5,1,53,9,6975,1,A32,2,5,1,38,2,2
2008,5,1,54,9,6975,1,A39,4,1,1,38,2,3
2008,5,1,55,9,6975,1,A5,3,2,1,43,2,1
2008,5,1,1,9,6976,1,A4,3,2,2,38,2,1
2008,5,1,2,9,6976,1,A2,3,1,1,43,2,1
2008,5,1,3,9,6976,1,A26,2,3,1,38,2,2
2008,5,1,4,9,6976,3,C7,13,3,1,48,1,1
2008,5,1,5,9,6976,1,A9,3,3,1,82,1,1
2008,5,1,6,9,6976,1,A31,6,5,2,62,1,2
2008,5,1,7,9,6976,1,A26,2,3,1,38,2,2
2008,5,1,8,9,6976,1,A4,3,2,2,38,2,1
2008,5,1,9,9,6976,1,A26,2,3,1,38,2,2
2008,5,1,1,9,6977,1,A23,6,2,2,33,2,2
2008,5,1,2,9,6977,1,A24,2,2,1,48,1,2
2008,5,1,3,9,6977,1,A25,1,3,1,38,2,2
2008,5,1,4,9,6977,1,A26,2,3,1,38,2,2
2008,5,1,5,9,6977,1,A27,3,3,1,55,1,2
2008,5,1,6,9,6977,1,A28,1,4,2,43,2,2
2008,5,1,7,9,6977,1,A28,1,4,2,43,2,2
2008,5,1,8,9,6977,1,A29,2,4,1,60,1,2
2008,5,1,9,9,6977,1,A35,14,6,2,33,2,2
2008,5,1,10,9,6977,1,A36,1,6,1,33,2,2
2008,5,1,11,9,6977,2,B32,6,5,1,38,2,2
2008,5,1,12,9,6977,2,B31,9,5,1,57,1,2
2008,5,1,13,9,6977,2,B30,9,4,1,57,1,2
2008,5,1,14,9,6977,2,B28,9,4,1,38,2,2
2008,5,1,15,9,6977,2,B23,7,2,1,38,2,2
2008,5,1,16,9,6977,2,B19,13,1,1,38,2,2
2008,5,1,17,9,6977,2,B24,11,2,1,57,1,2
2008,5,1,18,9,6977,2,B25,6,3,1,38,2,2
2008,5,1,19,9,6977,2,B26,13,3,1,57,1,2
2008,5,1,20,9,6977,2,B25,6,3,1,38,2,2
2008,5,1,21,9,6977,2,B26,13,3,1,57,1,2
2008,5,1,22,9,6977,2,B27,2,3,1,57,1,2
2008,5,1,23,9,6977,2,B16,12,6,1,52,1,1
2008,5,1,24,9,6977,2,B17,6,6,2,38,2,1
2008,5,1,25,9,6977,2,B15,9,5,1,38,2,1
2008,5,1,26,9,6977,2,B12,2,4,1,38,2,1
2008,5,1,27,9,6977,2,B1,4,1,1,57,1,1
2008,5,1,28,9,6977,2,B2,3,1,2,57,1,1
2008,5,1,29,9,6977,2,B3,12,1,1,52,1,1
2008,5,1,30,9,6977,2,B4,10,2,1,52,1,1
2008,5,1,31,9,6977,2,B5,14,2,2,52,1,1
2008,5,1,32,9,6977,2,B6,2,2,1,52,1,1
2008,5,1,1,9,6978,2,B7,6,3,1,38,2,1
2008,5,1,2,9,6978,2,B8,4,3,2,52,1,1
2008,5,1,3,9,6978,2,B9,1,3,1,48,2,1
2008,5,1,4,9,6978,2,B1,4,1,1,57,1,1
2008,5,1,5,9,6978,2,B34,2,6,1,48,2,2
2008,5,1,6,9,6978,2,B34,2,6,1,48,2,2
2008,5,1,7,9,6978,2,B34,2,6,1,48,2,2
2008,5,1,8,9,6978,2,B33,6,5,2,33,2,2
2008,5,1,9,9,6978,2,B20,8,1,1,43,2,2
2008,5,1,10,9,6978,2,B21,12,1,1,67,1,2
2008,5,1,11,9,6978,2,B20,8,1,1,43,2,2
2008,5,1,12,9,6978,2,B22,2,2,1,67,1,2
2008,5,1,13,9,6978,2,B13,12,5,2,62,1,1
2008,5,1,14,9,6978,2,B14,2,5,1,62,1,1
2008,5,1,15,9,6978,2,B10,2,4,1,67,1,1
2008,5,1,16,9,6978,1,A17,2,6,1,62,1,1
2008,5,1,1,29,6979,2,B5,14,2,2,52,1,1
2008,5,1,2,29,6979,2,B13,12,5,2,62,1,1
2008,5,1,3,29,6979,2,B14,2,5,1,62,1,1
2008,5,1,4,29,6979,2,B12,2,4,1,38,2,1
2008,5,1,5,29,6979,2,B1,4,1,1,57,1,1
2008,5,1,1,29,6980,4,P56,2,1,1,33,2,4
2008,5,1,2,29,6980,4,P57,4,1,1,43,1,4
2008,5,1,3,29,6980,4,P58,9,2,2,38,1,4
2008,5,1,4,29,6980,4,P59,2,2,2,38,1,4
2008,5,1,5,29,6980,4,P60,14,2,1,28,2,4
2008,5,1,6,29,6980,4,P69,9,5,1,43,1,4
2008,5,1,7,29,6980,4,P66,9,4,2,43,1,4
2008,5,1,8,29,6980,4,P48,9,4,2,33,2,3
2008,5,1,9,29,6980,4,P1,3,1,1,38,1,1
2008,5,1,10,29,6980,4,P12,4,4,1,33,2,1
2008,5,1,11,29,6980,4,P30,4,4,1,33,2,2
2008,5,1,12,29,6980,3,C5,11,2,1,48,1,1
2008,5,1,13,29,6980,3,C6,6,2,1,33,2,1
2008,5,1,14,29,6980,3,C7,13,3,1,48,1,1
2008,5,1,15,29,6980,3,C9,6,3,1,48,1,1
2008,5,1,16,29,6980,3,C29,6,4,2,52,1,2
2008,5,1,17,29,6980,3,C34,7,6,1,48,1,2
2008,5,1,18,29,6980,3,C38,13,1,1,38,2,3
2008,5,1,19,29,6980,3,C51,6,5,1,20,2,3
2008,5,1,20,29,6980,3,C51,6,5,1,20,2,3
2008,5,1,21,29,6980,1,A21,1,1,1,62,1,2
2008,5,1,22,29,6980,1,A28,1,4,2,43,2,2
2008,5,1,23,29,6980,4,P18,2,6,1,28,2,1
2008,5,1,24,29,6980,4,P14,2,5,2,38,1,1
2008,5,1,25,29,6980,4,P57,4,1,1,43,1,4
2008,5,1,1,29,6981,1,A2,3,1,1,43,2,1
2008,5,1,2,29,6981,1,A5,3,2,1,43,2,1
2008,5,1,3,29,6981,1,A6,3,2,1,43,2,1
2008,5,1,4,29,6981,1,A16,1,6,1,33,2,1
2008,5,1,5,29,6981,1,A15,14,5,2,33,2,1
2008,5,1,6,29,6981,1,A15,14,5,2,33,2,1
2008,5,1,7,29,6981,1,A17,2,6,1,62,1,1
2008,5,1,8,29,6981,1,A12,2,4,1,38,2,1
2008,5,1,9,29,6981,1,A34,2,6,1,38,2,2
2008,5,1,10,29,6981,1,A33,1,5,1,38,2,2
2008,5,1,11,29,6981,2,B4,10,2,1,52,1,1
2008,5,1,12,29,6981,2,B12,2,4,1,38,2,1
2008,5,1,13,29,6981,2,B13,12,5,2,62,1,1
2008,5,1,14,29,6981,2,B10,2,4,1,67,1,1
2008,5,1,15,29,6981,2,B13,12,5,2,62,1,1
2008,5,1,16,29,6981,2,B11,2,4,1,43,2,1
2008,5,1,17,29,6981,2,B16,12,6,1,52,1,1
2008,5,1,18,29,6981,2,B17,6,6,2,38,2,1
2008,5,1,19,29,6981,2,B23,7,2,1,38,2,2
2008,5,1,20,29,6981,2,B24,11,2,1,57,1,2
2008,5,1,21,29,6981,2,B32,6,5,1,38,2,2
2008,5,1,22,29,6981,2,B33,6,5,2,33,2,2
2008,5,1,23,29,6981,3,C11,7,4,1,33,2,1
2008,5,1,24,29,6981,3,C25,2,3,1,33,2,2
2008,5,1,25,29,6981,3,C30,2,4,2,28,2,2
2008,5,1,26,29,6981,3,C32,2,5,1,33,2,2
2008,5,1,27,29,6981,3,C50,9,5,2,20,2,3
2008,5,1,28,29,6981,3,C40,14,2,2,28,2,3
2008,5,1,29,29,6981,3,C42,7,2,1,28,2,3
2008,5,1,30,29,6981,3,C56,6,1,2,57,1,4
2008,5,1,31,29,6981,4,P16,7,6,1,33,2,1
2008,5,1,1,29,6982,1,A1,8,1,1,28,2,1
2008,5,1,2,29,6982,1,A39,4,1,1,38,2,3
2008,5,1,3,29,6982,3,C13,9,5,1,48,1,1
2008,5,1,4,29,6982,3,C17,14,6,1,48,1,1
2008,5,1,5,29,6982,3,C42,7,2,1,28,2,3
2008,5,1,6,29,6982,4,P5,3,2,1,23,2,1
2008,5,1,7,29,6982,4,P25,2,3,2,43,1,2
2008,5,1,8,29,6982,4,P80,7,3,1,28,2,5
2008,5,1,9,29,6982,4,P80,7,3,1,28,2,5
2008,5,1,10,29,6982,1,A39,4,1,1,38,2,3
2008,5,1,1,29,6983,1,A5,3,2,1,43,2,1
2008,5,1,2,29,6983,1,A15,14,5,2,33,2,1
2008,5,1,3,29,6983,2,B13,12,5,2,62,1,1
2008,5,1,4,29,6983,2,B14,2,5,1,62,1,1
2008,5,1,5,29,6983,2,B15,9,5,1,38,2,1
2008,5,1,6,29,6983,2,B15,9,5,1,38,2,1
2008,5,1,7,29,6983,2,B19,13,1,1,38,2,2
2008,5,1,1,29,6984,1,A43,2,3,1,62,1,3
2008,5,1,2,29,6984,1,A38,6,1,1,62,1,3
2008,5,1,3,29,6984,1,A40,4,2,2,38,2,3
2008,5,1,4,29,6984,1,A23,6,2,2,33,2,2
2008,5,1,1,29,6985,2,B13,12,5,2,62,1,1
2008,5,1,2,29,6985,4,P5,3,2,1,23,2,1
2008,5,1,3,29,6985,4,P6,2,2,1,43,1,1
2008,5,1,4,29,6985,4,P8,2,3,1,28,2,1
2008,5,1,5,29,6985,4,P11,4,4,2,38,1,1
2008,5,1,6,29,6985,4,P13,4,5,1,38,1,1
2008,5,1,7,29,6985,4,P16,7,6,1,33,2,1
2008,5,1,8,29,6985,4,P15,4,5,2,38,1,1
2008,5,1,9,29,6985,4,P17,2,6,2,38,1,1
2008,5,1,10,29,6985,4,P20,7,1,1,23,2,2
2008,5,1,11,29,6985,4,P29,5,4,2,33,2,2
2008,5,1,12,29,6985,4,P33,9,5,1,43,1,2
2008,5,1,13,29,6985,4,P34,9,6,2,48,1,2
2008,5,1,14,29,6985,4,P30,4,4,1,33,2,2
2008,5,1,15,29,6985,4,P27,6,3,2,33,2,2
2008,5,1,16,29,6985,4,P38,9,1,1,33,2,3
2008,5,1,17,29,6985,4,P48,9,4,2,33,2,3
2008,5,1,18,29,6985,4,P58,9,2,2,38,1,4
2008,5,1,19,29,6985,4,P75,7,1,1,33,2,5
2008,5,1,20,29,6985,3,C11,7,4,1,33,2,1
2008,5,1,21,29,6985,4,P20,7,1,1,23,2,2
2008,5,1,22,29,6985,3,C11,7,4,1,33,2,1
2008,5,1,23,29,6985,3,C11,7,4,1,33,2,1
2008,5,1,24,29,6985,3,C13,9,5,1,48,1,1
2008,5,1,25,29,6985,3,C35,9,6,1,50,1,2
2008,5,1,26,29,6985,1,A27,3,3,1,55,1,2
2008,5,1,27,29,6985,1,A25,1,3,1,38,2,2
2008,5,1,28,29,6985,1,A26,2,3,1,38,2,2
2008,5,1,29,29,6985,1,A24,2,2,1,48,1,2
2008,5,1,30,29,6985,1,A28,1,4,2,43,2,2
2008,5,1,31,29,6985,1,A27,3,3,1,55,1,2
2008,5,1,32,29,6985,1,A28,1,4,2,43,2,2
2008,5,1,1,29,6986,1,A1,8,1,1,28,2,1
2008,5,1,2,29,6986,1,A3,3,1,1,72,1,1
2008,5,1,3,29,6986,1,A5,3,2,1,43,2,1
2008,5,1,4,29,6986,2,B4,10,2,1,52,1,1
2008,5,1,5,29,6986,2,B8,4,3,2,52,1,1
2008,5,1,6,29,6986,2,B6,2,2,1,52,1,1
2008,5,1,7,29,6986,2,B3,12,1,1,52,1,1
2008,5,1,1,29,6987,2,B4,10,2,1,52,1,1
2008,5,1,2,29,6987,2,B22,2,2,1,67,1,2
2008,5,1,3,29,6987,1,A4,3,2,2,38,2,1
2008,5,1,4,29,6987,1,A38,6,1,1,62,1,3
2008,5,1,5,29,6987,1,A31,6,5,2,62,1,2
2008,5,1,6,29,6987,1,A23,6,2,2,33,2,2
2008,5,1,7,29,6987,3,C29,6,4,2,52,1,2
2008,5,1,1,29,6988,2,B17,6,6,2,38,2,1
